Data,Hora,Download,Upload,ID do Servidor,Nome do Servidor,IP,Ping
06 May 2023,13:14,309.67 Mb/s,161.94 Mb/s,54890,Bento Gonçalves,138.59.48.128,9563
06 May 2023,13:15,310.31 Mb/s,166.56 Mb/s,54890,Bento Gonçalves,138.59.48.128,9809
06 May 2023,13:16,309.93 Mb/s,166.85 Mb/s,54890,Bento Gonçalves,138.59.48.128,9650
06 May 2023,13:17,310.53 Mb/s,172.31 Mb/s,54890,Bento Gonçalves,138.59.48.128,9688
06 May 2023,13:18,310.51 Mb/s,153.65 Mb/s,54890,Bento Gonçalves,138.59.48.128,9573
06 May 2023,13:19,297.06 Mb/s,164.73 Mb/s,54890,Bento Gonçalves,138.59.48.128,9500
06 May 2023,13:20,289.72 Mb/s,151.53 Mb/s,44271,Nova Prata,138.59.48.128,9316
06 May 2023,13:21,291.29 Mb/s,168.65 Mb/s,54890,Bento Gonçalves,138.59.48.128,9842
06 May 2023,13:22,309.38 Mb/s,155.82 Mb/s,54890,Bento Gonçalves,138.59.48.128,9532
06 May 2023,13:23,292.97 Mb/s,165.07 Mb/s,54890,Bento Gonçalves,138.59.48.128,9784
06 May 2023,13:24,308.35 Mb/s,164.07 Mb/s,54890,Bento Gonçalves,138.59.48.128,9622
06 May 2023,13:25,296.71 Mb/s,167.99 Mb/s,54890,Bento Gonçalves,138.59.48.128,9649
06 May 2023,13:26,309.10 Mb/s,147.56 Mb/s,54890,Bento Gonçalves,138.59.48.128,9146
06 May 2023,13:27,292.91 Mb/s,168.02 Mb/s,54890,Bento Gonçalves,138.59.48.128,9671
06 May 2023,13:28,300.50 Mb/s,167.90 Mb/s,44271,Nova Prata,138.59.48.128,9122
06 May 2023,13:29,300.08 Mb/s,168.91 Mb/s,54890,Bento Gonçalves,138.59.48.128,9609
06 May 2023,13:31,278.17 Mb/s,171.65 Mb/s,54890,Bento Gonçalves,138.59.48.128,9093
06 May 2023,13:32,250.97 Mb/s,174.44 Mb/s,54890,Bento Gonçalves,138.59.48.128,10226
06 May 2023,13:33,272.21 Mb/s,174.01 Mb/s,54890,Bento Gonçalves,138.59.48.128,9669
06 May 2023,13:34,251.10 Mb/s,159.31 Mb/s,54890,Bento Gonçalves,138.59.48.128,10320
06 May 2023,13:35,297.56 Mb/s,163.55 Mb/s,54890,Bento Gonçalves,138.59.48.128,9635
06 May 2023,13:36,309.52 Mb/s,165.62 Mb/s,54890,Bento Gonçalves,138.59.48.128,9169
06 May 2023,13:37,292.43 Mb/s,169.91 Mb/s,54890,Bento Gonçalves,138.59.48.128,9693
06 May 2023,20:38,264.31 Mb/s,77.51 Mb/s,20022,Caxias do Sul,138.59.48.28,8444
